common,8A 00,AC_END_UP4,,,,ayane,CA 1F,A4 01,,AC_AY_WALL_RUN_K,AUTO: ? ... P+K has k followup like wall 7p in dimensions,,bass,CA 1F,AC_BA_THR_TAG3,,,bayman,CB 1F,AC_SA_THR_FJ,AUTO: ? T,,brad wong,CA 1F,AC_SU_LDKK,AUTO: ... 2K,,christie,CA 1F,AC_GO_DOUBLE,AUTO: 33P (+ 4 other),,diego,CA 1F,AC_DGO_PAKT_Y,,,eliot,CA 1F,AC_BO_THR_FJ_S,AUTO: ? 2T,,hayabusa,CA 1F,AC_KM_PP6PK,AUTO: ... K,,hayate,CA 1F,AC_NI_PPFPK,pp6pk,,helena,CA 1F,AC_HI_JMP_PPBPP,,,hitomi,CA 1F,,AC_KO_7PPP,AUTO: ... P (+ 1 other),,honoka,CA 1F,AC_HON_PAKPP,AUTO: ... P (+ 1 other),,jann lee,CA 1F,AC_LU_ONE,doa4 46p,,kasumi,CA 1F,AC_KS_PKK7K,AUTO: ... 7K (+ 1 other),,kokoro,,CA 1F,AC_HA_THR_SP1,AUTO: T,,Kula,CA 1F,AC_SNK_PPK,AUTO: ... K,,leifang,,CA 1F,AC_LE_THR_SPA,AUTO: 6T (+ 1 other),,lisa,,CA 1F,AC_PR_4FAK,,,CA 1F,AC_MAI_3PAK,AUTO: 3P+K (+ 1 other),,marie rose,CA 1F,AC_MAR_PB_FIN_CUT1,,,mila,C9 1F,AC_MIL_THR_D1_Y,,,momiji,CA 1F,AC_MOM_TAG_ENT_Y,,,nico,CA 1F,AC_NIC_6PAK_TAME,AUTO: 6P+K (+ 1 other),,nyotengu,,CA 1F,AC_NYO_SP_PAK9,,,Phase 4,C9 1F,AC_PF_PKK6K,,,rachel,CA 1F,AC_RAC_THR_MOM_P,,,raidou,CA 1F,AC_RID_THR_BSF,,,Rig,CA 1F,AC_RIG_CLIFF_ATK_CUT1,,,tamaki,CA 1F,AC_SKD_TAG_ENT_Y,,,tina,,CA 1F,AC_TI_THR_SP3,AUTO: 44T (+ 1 other),,zack,CA 1F,AC_KR_NEWPPP,AUTO:,,boss raidou,CA 1F,AC_SRD_THR_BSF,,,protoype raidou,CA 1F,AC_ARD_THR_BSF,,,phase 4 α,CA 1F,AC_MPP_PKK7K,
common,8B 00,AC_END_DOWN,,,,ayane,CB 1F,A5 01,,AC_AY_WALL_RUN_PAK,AUTO: ? ... K,,bass,CB 1F,AC_BA_THR_SUI,,,bayman,CC 1F,AC_SA_THR_OJ,AUTO: ? T,,brad wong,CB 1F,AC_SU_LDKKK,AUTO: ... 2K (+ 1 other),,christie,CB 1F,AC_GO_JMP_PP,string from cut doa4 jump p,,diego,CB 1F,AC_DGO_EASY_COMBO_SSSS_BB_S_C,AUTO: ... H (+ 1 other),,eliot,CB 1F,AC_BO_THR_OJ_S,AUTO: ? 2T,,hayabusa,CB 1F,AC_KM_JYUJI,AUTO: 214P (+ 1 other),,hayate,CB 1F,AC_NI_PPFPB,no anim,,helena,CB 1F,AC_HI_JMP_PPK,AUTO: ... K,,hitomi,CB 1F,,AC_KO_7PPP_E,AUTO: ... -P (+ 1 other),,honoka,CB 1F,AC_HON_PAKPP_E,AUTO: ... -P,,jann lee,CB 1F,AC_LU_ONE_L,AUTO: ? ... -P-K,,kasumi,CB 1F,AC_KS_PAKP,AUTO: ... P (+ 1 other),,kokoro,,CB 1F,AC_HA_THR_SP2,AUTO: 66T (+ 1 other),,Kula,CB 1F,AC_SNK_PP2K,AUTO: ... 2K (+ 1 other),,leifang,,CB 1F,AC_LE_THR_FJ,AUTO: ? T,,lisa,,CB 1F,AC_PR_1PP,"no 5 input, looks like bt 4p",,CB 1F,AC_MAI_1PAK,AUTO: 1P+K (+ 3 other),,marie rose,CB 1F,AC_MAR_PB_NORMAL,,,mila,CA 1F,AC_MIL_THR_D2,,,momiji,CB 1F,AC_MOM_PB,,,nico,CB 1F,AC_NIC_6PAK_TAME_MIN,,,nyotengu,,CB 1F,AC_NYO_SP_PAK10,,,Phase 4,CA 1F,AC_PF_PKK7K,,,rachel,CB 1F,AC_RAC_PL_NORMAL,,,raidou,CB 1F,AC_RID_THR_BSF_Y,,,Rig,CB 1F,AC_RIG_CLIFF_ATK_CUT2,ANIM: lift stun - crouch back -> G84 idle start,,tamaki,CB 1F,AC_SKD_PB,looks like jab,,tina,,CB 1F,AC_TI_THR_SP4,AUTO: 3346T (+ 1 other),,zack,CB 1F,AC_KR_NEWLKPP,AUTO:,,boss raidou,CB 1F,AC_SRD_THR_BSF_Y,,,protoype raidou,CB 1F,AC_ARD_THR_BSF_Y,,,phase 4 α,CB 1F,AC_MPP_PAKP,AUTO: ... P
common,8C 00,AC_END_DOWN2,,,,ayane,CC 1F,A6 01,,AC_AY_P_SBK,AUTO: ... K,,bass,CC 1F,AC_BA_THR_SUI_Y,,,bayman,CD 1F,AC_SA_THR_BJ,AUTO: ? T,,brad wong,CC 1F,AC_SU_LDKFK,AUTO: ... K,,christie,CC 1F,AC_GO_N_FAK,AUTO: H+K,,diego,CC 1F,AC_DGO_EASY_COMBO_SSSS_BB_S,,,eliot,CC 1F,AC_BO_THR_BJ_S,AUTO: ? 2T,,hayabusa,CC 1F,AC_KM_JMP_PP,no anim,,hayate,CC 1F,AC_NI_PPFPB_WALL,no anim,,helena,CC 1F,AC_HI_3_P6P,??? no 5 input ,,hitomi,CC 1F,,AC_KO_7PPP_MAX,this 7pp is like 3p+k P but worse,,honoka,CC 1F,AC_HON_PAKPP_MAX,,,jann lee,CC 1F,AC_LU_ONE_MAX,AUTO: ? ... -P-K,,kasumi,CC 1F,AC_KS_REKKU_L,,,kokoro,,CC 1F,AC_HA_THR_SP3,AUTO: 214T (+ 1 other),,Kula,CC 1F,AC_SNK_PK,AUTO: ... K (+ 1 other),,leifang,,CC 1F,AC_LE_THR_OJ,AUTO: ? T,,lisa,,CC 1F,AC_PR_T_PAK,AUTO: P+K,,CC 1F,AC_MAI_HAK,AUTO: H+K,,marie rose,CC 1F,AC_MAR_CLIFF_STAND,,,mila,CB 1F,AC_MIL_THR_D2_Y,,,momiji,CC 1F,AC_MOM_PB_E,,,nico,CC 1F,AC_NIC_6PAK_TAME_MID,AUTO: ? ... -P-K,,nyotengu,,CC 1F,AC_NYO_SP_PAK_E,AUTO: ... H (+ 3 other),,Phase 4,CB 1F,AC_PF_PAKP,AUTO: ... P,,rachel,CC 1F,AC_RAC_THR_66HAC,,,raidou,CC 1F,AC_RID_THR_BBM,,,Rig,CC 1F,AC_RIG_CLIFF_THR_CUT1,,,tamaki,CC 1F,AC_SKD_PB_E,looks like jab does some mid knockback,,tina,,CC 1F,AC_TI_THR_SP4_1,AUTO: ? ... -T,,zack,CC 1F,AC_KR_NEWPPPK,AUTO:,,boss raidou,CC 1F,AC_SRD_THR_BBM,,,protoype raidou,CC 1F,AC_ARD_THR_BBM,,,phase 4 α,CC 1F,AC_MPP_REKKU_L,
common,8D 00,AC_END_DOWN3,,,,ayane,CD 1F,A7 01,,AC_AY_P_SBK2,,,bass,CD 1F,AC_BA_THR_STO,,,bayman,CE 1F,AC_SA_THR_FJ_S,AUTO: ? 2T,,brad wong,CD 1F,AC_SU_LDKFKK,AUTO: ... K,,christie,CD 1F,AC_GO_N_FAKK,AUTO: ... K (+ 1 other),,diego,CD 1F,AC_DGO_PAK4T,AUTO: ? ... 4T (+ 2 other),,eliot,CD 1F,AC_BO_THR_TAG,,,hayabusa,CD 1F,AC_KM_NEW_1,AUTO: 33P (+ 3 other),,hayate,CD 1F,AC_NI_PPBP,pp4p,,helena,CD 1F,AC_HI_3KK,AUTO: ... K,,hitomi,CD 1F,,AC_KO_PFP,AUTO: ... 6P (+ 1 other),,honoka,CD 1F,AC_HON_PAKPP_SUC,,,jann lee,CD 1F,AC_LU_HAMMER,AUTO: 214P (+ 1 other),,kasumi,CD 1F,AC_KS_REKKU_E,AUTO: ... -P-K,,kokoro,,CD 1F,AC_HA_THR_SP4,AUTO: 6T (+ 1 other),,Kula,CD 1F,AC_SNK_6PP236P,AUTO: ... 41236P (+ 7 other),,leifang,,CD 1F,AC_LE_THR_BJ,AUTO: ? T,,lisa,,CD 1F,AC_PR_T_PAK_B,AUTO: ? ... 4 (+ 4 other),,CD 1F,AC_MAI_6HAK,AUTO: 6H+K (+ 1 other),,marie rose,CD 1F,AC_MAR_CLIFF_RUN_SBY,,,mila,CC 1F,AC_MIL_THR_D3,,,momiji,CD 1F,AC_MOM_PB_MAX,,,nico,CD 1F,AC_NIC_6PAK_TAME_MAX,,,nyotengu,,CD 1F,AC_NYO_TUBUTE,AUTO: ... P,,Phase 4,CC 1F,AC_PF_REKKU_L,,,rachel,CD 1F,AC_RAC_THR_66HAC_Y,,,raidou,CD 1F,AC_RID_THR_BBM_Y,,,Rig,CD 1F,AC_RIG_CLIFF_THR_CUT2,ANIM: idle -> A26 tall bounce back -> G26 idle start,,tamaki,CD 1F,AC_SKD_PB_MAX,looks like ??? bt 2p or part of a throw,,tina,,CD 1F,AC_TI_THR_SP4_2,AUTO: ? ... -T,,zack,CD 1F,AC_KR_ROLL_PK,AUTO:,,boss raidou,CD 1F,AC_SRD_THR_BBM_Y,,,protoype raidou,CD 1F,AC_ARD_THR_BBM_Y,,,phase 4 α,CD 1F,AC_MPP_REKKU_E,AUTO: ... -P-K
common,8E 00,AC_END_DOWN4,,,,ayane,CE 1F,A8 01,,AC_AY_P_SBK_K,AUTO: ... K,,bass,CE 1F,AC_BA_THR_STO_Y,,,bayman,CF 1F,AC_SA_THR_OJ_S,AUTO: ? 2T,,brad wong,CE 1F,AC_SU_LDKFKDK,AUTO: ... 2K (+ 1 other),,christie,CE 1F,AC_GO_N_FAKKK,AUTO: ... K (+ 1 other),,diego,CE 1F,AC_DGO_PAK4T_Y,,,eliot,CE 1F,AC_BO_THR_TAG3,,,hayabusa,CE 1F,AC_KM_NEW_2,AUTO: ... 2K,,hayate,CE 1F,AC_NI_PPBPP,pp4pp,,helena,CE 1F,AC_HI_3KKK,AUTO: ... K,,hitomi,CE 1F,,AC_KO_FFKKK,AUTO: ... K,,honoka,CE 1F,AC_HON_PAKPP_FAL,,,jann lee,CE 1F,AC_LU_4PP,44pp AUTO: ... P (+ 1 other),,kasumi,CE 1F,AC_KS_SAKURA_P,,,kokoro,,CE 1F,AC_HA_THR_SP5,AUTO: 1T (+ 3 other),,Kula,CE 1F,AC_SNK_6PP623P,AUTO: ... 63214P (+ 3 other),,leifang,,CE 1F,AC_LE_THR_FJ_S,AUTO: ? 2T,,lisa,,CE 1F,AC_PR_T_KK,AUTO: ... K,,CE 1F,AC_MAI_8HAK,AUTO: 8H+K (+ 1 other),,marie rose,CE 1F,AC_MAR_CLIFF_PRE_ATK,,,mila,CD 1F,AC_MIL_THR_D3_Y,,,momiji,CE 1F,AC_MOM_PB_SUC,,,nico,CE 1F,AC_NIC_6PAK_TAME_MAX_2,,,nyotengu,,CE 1F,AC_NYO_THR_SP1,AUTO: T,,Phase 4,CD 1F,AC_PF_REKKU_E,AUTO: ... -P-K,,rachel,CE 1F,AC_RAC_THR_214PAKT,AUTO: ... T (+ 1 other),,raidou,CE 1F,AC_RID_THR_RBF,,,Rig,CE 1F,AC_RIG_CLIFF_GUARD_CUT1,ANIM: opponent bt idle -> A84 tall bounce forward -> G84 idle start,,tamaki,CE 1F,AC_SKD_PB_SUC,??? zips up to 5m and does throw break ,,tina,,CE 1F,AC_TI_THR_SP4_3,,,zack,CE 1F,AC_KR_FAKE_P,AUTO:,,boss raidou,CE 1F,AC_SRD_THR_RBF,,,protoype raidou,CE 1F,AC_ARD_THR_RBF,,,phase 4 α,CE 1F,AC_MPP_SAKURA_P,
common,8F 00,AC_END_LOOP1,,,,ayane,CF 1F,A9 01,,AC_AY_HAYATE_K,AUTO: 66K (+ 1 other),,bass,CF 1F,AC_BA_THR_GRP,,,bayman,D0 1F,AC_SA_THR_BJ_S,AUTO: ? 2T,,brad wong,CF 1F,AC_SU_FAK,AUTO: ? H+K,,christie,CF 1F,AC_GO_PPBP,AUTO: ... 4P (+ 5 other),,diego,CF 1F,AC_DGO_7PP4T,AUTO: ? ... 4T (+ 2 other),,eliot,CF 1F,AC_BO_THR_RYW,,,hayabusa,CF 1F,AC_KM_NEW_ONGYO,AUTO: ? ... 4,,hayate,CF 1F,AC_NI_PPBPDK,pp4p2k,,helena,CF 1F,AC_HI_PP2K,old pp2k to bt ,,hitomi,CF 1F,,AC_KO_FFKKP,looks like 236k says mid p,,honoka,CF 1F,AC_HON_6PAK,AUTO: 6P+K (+ 1 other),,jann lee,CF 1F,AC_LU_K2K,no anim ,,kasumi,CF 1F,AC_KS_BKP,AUTO: ... P,,kokoro,,CF 1F,AC_HA_THR_SP6,AUTO: 4T (+ 1 other),,Kula,CF 1F,AC_SNK_6PP214K,AUTO: ... 63214K (+ 5 other),,leifang,,CF 1F,AC_LE_THR_OJ_S,AUTO: ? 2T,,lisa,,CF 1F,AC_PR_T_KKK,AUTO: ... 4K,,CF 1F,AC_MAI_2HAK,AUTO: 2H+K (+ 3 other),,marie rose,CF 1F,AC_MAR_CLIFF_PRE_THR,,,mila,CE 1F,AC_MIL_THR_D4,,,momiji,CF 1F,AC_MOM_PB_FAL,,,nico,CF 1F,AC_NIC_4PAK_TAME,AUTO: 4P+K (+ 1 other),,nyotengu,,CF 1F,AC_NYO_THR_SP2,AUTO: 2T,,Phase 4,CE 1F,AC_PF_SAKURA_P,,,rachel,CF 1F,AC_RAC_THR_VIP,,,raidou,CF 1F,AC_RID_THR_RBF_Y,,,Rig,CF 1F,AC_RIG_CLIFF_SLIP_CUT1,ANIM: almost a lift stun,,tamaki,CF 1F,AC_SKD_PB_FAL,??? throw break standing recovery but that's not its own move ID ,,tina,,CF 1F,AC_TI_THR_SP5,AUTO: ? ... 41236T (+ 2 other),,zack,CF 1F,AC_KR_PPBP,AUTO:,,boss raidou,CF 1F,AC_SRD_THR_RBF_Y,,,protoype raidou,CF 1F,AC_ARD_THR_RBF_Y,,,phase 4 α,CF 1F,AC_MPP_BKP,AUTO: ... P
common,90 00,AC_END_LOOP2,,,,ayane,D0 1F,AA 01,,AC_AY_HAYATE_KK,AUTO: ... K,,bass,D0 1F,AC_BA_THR_GRP_Y,,,bayman,D1 1F,AC_SA_THR_TAG,,,brad wong,D0 1F,AC_SU_FAKK,AUTO: ... K (+ 2 other),,christie,D0 1F,AC_GO_FU_FP,dokuja 6p,,diego,D0 1F,AC_DGO_7PP4T_Y,,,eliot,D0 1F,AC_BO_THR_RYW_Y,,,hayabusa,D0 1F,AC_KM_ONGYO_FP,,,hayate,D0 1F,AC_NI_PPDPP,pp2pp,,helena,D0 1F,AC_HI_JMP_PP2K,AUTO: ... 2K,,hitomi,D0 1F,,AC_KO_7PPK,AUTO: ... K,,honoka,D0 1F,AC_HON_66PAK,AUTO: 66P+K (+ 1 other),,jann lee,D0 1F,AC_LU_K2KK,AUTO: ... K,,kasumi,D0 1F,AC_KS_6P,AUTO: 4P (+ 1 other),,kokoro,,D0 1F,AC_HA_THR_SP7,AUTO: 2T (+ 1 other),,Kula,D0 1F,AC_SNK_6PK,AUTO: ... K,,leifang,,D0 1F,AC_LE_THR_BJ_S,AUTO: ? 2T,,lisa,,D0 1F,AC_PR_T_K6K,AUTO: ... 6K (+ 1 other),,D0 1F,AC_MAI_RUN_P,,,marie rose,D0 1F,AC_MAR_CLIFF_ATK_CUT1,ANIM: opponent airborne upside dowwn -> hit fence?…-> hit ground (G26-ish) -> stand up + turn around,,mila,CF 1F,AC_MIL_THR_D4_Y,,,momiji,D0 1F,AC_MOM_THR_PB,,,nico,D0 1F,AC_NIC_4PAK_TAME_MIN,,,nyotengu,,D0 1F,AC_NYO_THR_SP3,AUTO: 66T (+ 1 other),,Phase 4,CF 1F,AC_PF_BKP,AUTO: ... P,,rachel,D0 1F,AC_RAC_THR_VIP_Y,,,raidou,D0 1F,AC_RID_THR_TG1,,,Rig,D0 1F,AC_RIG_WIN_TIGHT,,,tamaki,D0 1F,AC_SKD_THR_PB,looks like neutral throw break,,tina,,D0 1F,AC_TI_THR_SP5_1,,,zack,D0 1F,AC_KR_MK4LK,AUTO: ?,,boss raidou,D0 1F,AC_SRD_THR_TG1,,,protoype raidou,D0 1F,AC_ARD_THR_TG1,,,phase 4 α,D0 1F,AC_MPP_6P,AUTO: 6P (+ 1 other)
common,91 00,AC_END_LOOP3,,,,ayane,D1 1F,AB 01,,AC_AY_HAYATE_KKK,AUTO: ? ... K,,bass,D1 1F,AC_BA_THR_GRP_N,AUTO: ... S (+ 1 other),,bayman,D2 1F,AC_SA_THR_TAG2,,,brad wong,D1 1F,AC_SU_FAKKK,AUTO: ... K (+ 2 other),,christie,D1 1F,AC_GO_FU_BP,dokuja 4p,,diego,D1 1F,AC_DGO_1PP,AUTO: ... P,,eliot,D1 1F,AC_BO_THR_SIN,,,hayabusa,D1 1F,AC_KM_ONGYO_FP_F,"AUTO: ? <stance ""0x00""> 6P",,hayate,D1 1F,AC_NI_FPK,6pk,,helena,D1 1F,AC_HI_PP2K_BO,,,hitomi,D1 1F,,AC_KO_HAITO,old 8p or whatever,,honoka,D1 1F,AC_HON_66PAK_2,,,jann lee,D1 1F,AC_LU_K2K2K,AUTO: ... 2K,,kasumi,D1 1F,AC_KS_SAKURA_PP,,,kokoro,,D1 1F,AC_HA_THR_FJ,AUTO: ? T,,Kula,D1 1F,AC_SNK_6P2K,AUTO: ... 2K,,leifang,,D1 1F,AC_LE_THR_TAG,,,lisa,,D1 1F,AC_PR_T_K6K_B,AUTO: ... 4,,D1 1F,AC_MAI_RUN_K,,,marie rose,D1 1F,AC_MAR_CLIFF_ATK_CUT2,,,mila,D0 1F,AC_MIL_THR_D5,,,momiji,D1 1F,AC_MOM_THR_PB_Y,,,nico,D1 1F,AC_NIC_4PAK_TAME_MID,AUTO: ? ... -P-K,,nyotengu,,D1 1F,AC_NYO_THR_SP4,AUTO: 3T (+ 1 other),,Phase 4,D0 1F,AC_PF_6P,AUTO: 6P (+ 1 other),,rachel,D1 1F,AC_RAC_THR_NEW6HAP,3t,,raidou,D1 1F,AC_RID_THR_TG1_Y,,,Rig,D1 1F,AC_RIG_NEW_WIN_4,,,tamaki,D1 1F,AC_SKD_THR_PB_Y,break throw to grounded ,,tina,,D1 1F,AC_TI_THR_SP5_2,,,zack,D1 1F,AC_KR_LK4MK,AUTO:,,boss raidou,D1 1F,AC_SRD_THR_TG1_Y,,,protoype raidou,D1 1F,AC_ARD_THR_TG1_Y,,,phase 4 α,D1 1F,AC_MPP_SAKURA_PP,
common,92 00,AC_END_LOOP4,,,,ayane,D2 1F,AC 01,,AC_AY_PPKKK,AUTO: ... K,,bass,D2 1F,AC_BA_THR_GRP_NR,,,bayman,D3 1F,AC_SA_THR_TAG3,,,brad wong,D2 1F,AC_SU_FAKDK,AUTO: ... 2K (+ 4 other),,christie,D2 1F,AC_GO_FU_K,dokuja k,,diego,D2 1F,AC_DGO_9PP,AUTO: ... 7P (+ 1 other),,eliot,D2 1F,AC_BO_THR_SIN_Y,,,hayabusa,D2 1F,AC_KM_ONGYO_P_PRE,,,hayate,D2 1F,AC_NI_FPB,no anim,,helena,D2 1F,AC_HI_PP2KP,AUTO: ... P (+ 1 other),,hitomi,D2 1F,,AC_KO_JMP_PP,,,honoka,D2 1F,AC_HON_66PAK_3,,,jann lee,D2 1F,AC_LU_LO_PK,AUTO: ... K,,kasumi,D2 1F,AC_KS_PAKK,AUTO: ... K,,kokoro,,D2 1F,AC_HA_THR_OJ,AUTO: ? T,,Kula,D2 1F,AC_SNK_4P,AUTO: 4P (+ 1 other),,leifang,,D2 1F,AC_LE_THR_TAG2,,,lisa,,D2 1F,AC_PR_T_K2K_1,AUTO: ... 2K,,D2 1F,AC_MAI_RUN_HAK,,,marie rose,D2 1F,AC_MAR_CLIFF_THR_CUT1,,,mila,D1 1F,AC_MIL_THR_D5_Y,,,momiji,D2 1F,AC_MOM_PB_FIN,,,nico,D2 1F,AC_NIC_4PAK_TAME_MAX,,,nyotengu,,D2 1F,AC_NYO_THR_SP5,,,Phase 4,D1 1F,AC_PF_SAKURA_PP,,,rachel,D2 1F,AC_RAC_THR_NEW6HAP_Y,,,raidou,D2 1F,AC_RID_THR_TG2,AUTO: ... 21423698T (+ 1 other),,Rig,D2 1F,AC_RIG_FRA_P,"AUTO: ? <stance ""0x05""> P",,tamaki,D2 1F,AC_SKD_PB_FIN,??? ,,tina,,D2 1F,AC_TI_THR_SP5_3,,,zack,D2 1F,AC_KR_BPAK_S,AUTO: 4P+K (+ 1 other),,boss raidou,D2 1F,AC_SRD_THR_TG2,AUTO: ... 21423698T (+ 1 other),,protoype raidou,D2 1F,AC_ARD_THR_TG2,AUTO: ... 21423698T (+ 1 other),,phase 4 α,D2 1F,AC_MPP_PAKK,
common,93 00,AC_END_LOOP5,,,,ayane,D3 1F,AD 01,,AC_AY_PPPKK,AUTO: ... K,,bass,D3 1F,AC_BA_THR_GFR,AUTO: ... 6T,,bayman,D4 1F,AC_SA_THR_BAK,,,brad wong,D3 1F,AC_SU_FAKP,AUTO: ... P (+ 3 other),,christie,D3 1F,AC_GO_FU_FAK,dokuja 1k,,diego,D3 1F,AC_DGO_TURN_KP,AUTO: ... P,,eliot,D3 1F,AC_BO_THR_RYU,,,hayabusa,D3 1F,AC_KM_ONGYO_P_PRE_F,"AUTO: ? <stance ""0x00""> 8P",,hayate,D3 1F,AC_NI_FPB_WALL,no anim,,helena,D3 1F,AC_HI_PP2KP_E,AUTO: ... -P,,hitomi,D3 1F,,AC_KO_HIZO,AUTO: 4P (+ 1 other),,honoka,D3 1F,AC_HON_66PAK_HC,,,jann lee,D3 1F,AC_LU_KBK,AUTO: ... 4K (+ 1 other),,kasumi,D3 1F,AC_KS_SAKURA_PK,,,kokoro,,D3 1F,AC_HA_THR_BJ,AUTO: ? T,,Kula,D3 1F,AC_SNK_8P6P,AUTO: ... 6P (+ 1 other),,leifang,,D3 1F,AC_LE_THR_TAG3,,,lisa,,D3 1F,AC_PR_T_K2K_2,,,D3 1F,AC_MAI_236P,AUTO: ... 236P (+ 1 other),,marie rose,D3 1F,AC_MAR_CLIFF_THR_CUT2,,,mila,D2 1F,AC_MIL_TAG_ENT020,,,momiji,D3 1F,AC_MOM_PB_DASH,,,nico,D3 1F,AC_NIC_3PAK_TAME,AUTO: 3P+K (+ 1 other),,nyotengu,,D3 1F,AC_NYO_THR_SP6,AUTO: <juggle> T,,Phase 4,D2 1F,AC_PF_PAKK,,,rachel,D3 1F,AC_RAC_THR_BK_ARM,,,raidou,D3 1F,AC_RID_THR_TG2_Y,,,Rig,D3 1F,AC_RIG_K_FRA,,,tamaki,D3 1F,AC_SKD_PB_DASH,looks like slowing from run,,tina,,D3 1F,AC_TI_THR_SP6,AUTO: <while crouching> 64T,,zack,D3 1F,AC_KR_BPAK_L,AUTO: ?,,boss raidou,D3 1F,AC_SRD_THR_TG2_Y,,,protoype raidou,D3 1F,AC_ARD_THR_TG2_Y,,,phase 4 α,D3 1F,AC_MPP_SAKURA_PK,
common,94 00,AC_DWNHALF_UP,,,,ayane,D4 1F,AE 01,,AC_AY_PPPKDK,AUTO: ... 2K,,bass,D4 1F,AC_BA_THR_GFR_Y,,,bayman,D5 1F,AC_SA_THR_BAK_Y,,,brad wong,D4 1F,AC_SU_MKK,AUTO: ... 6K (+ 1 other),,christie,D4 1F,AC_GO_FU_FAK_FU,dokuja 1k2k2,,diego,D4 1F,AC_DGO_TURN_KK,AUTO: ... K,,eliot,D4 1F,AC_BO_THR_RYU_Y,,,hayabusa,D4 1F,AC_KM_ONGYO_P,,,hayate,D4 1F,AC_NI_1PP,1pp,,helena,D4 1F,AC_HI_PP2KP_MAX,"like 1kp, from old pp2k",,hitomi,D4 1F,,AC_KO_BPDKK,AUTO: ... K,,honoka,D4 1F,AC_HON_4PAK,AUTO: 4P+K (+ 1 other),,jann lee,D4 1F,AC_LU_K4K_DRA,AUTO: ... P,,kasumi,D4 1F,AC_KS_SLIDE_SMR,,,kokoro,,D4 1F,AC_HA_THR_FJ_S,AUTO: ? 2T,,Kula,D4 1F,AC_SNK_8PK,AUTO: ... K,,leifang,,D4 1F,AC_LE_THR_SPF,AUTO: ? ... 236T (+ 2 other),,lisa,,D4 1F,AC_PR_T_SAK,AUTO: H+K,,D4 1F,AC_MAI_236P_2,,,marie rose,D4 1F,AC_MAR_CLIFF_GUARD_CUT1,,,mila,D3 1F,AC_MIL_TAG_WIN023,,,momiji,D4 1F,AC_MOM_PB_FIN_CUT1,,,nico,D4 1F,AC_NIC_3PAK_TAME_MIN,,,nyotengu,,D4 1F,AC_NYO_THR_SP7,AUTO: 4T (+ 1 other),,Phase 4,D3 1F,AC_PF_SAKURA_PK,,,rachel,D4 1F,AC_RAC_THR_BK_ARM_Y,,,raidou,D4 1F,AC_RID_THR_TG3,AUTO: ... 48624862T (+ 7 other),,Rig,D4 1F,AC_RIG_PPP4K_FRA,,,tamaki,D4 1F,AC_SKD_PB_FIN_CUT1,some get up,,tina,,D4 1F,AC_TI_THR_SP7,AUTO: 63214T (+ 3 other),,zack,D4 1F,AC_KR_BPAK_E,,,boss raidou,D4 1F,AC_SRD_THR_TG3,AUTO: ... 48624862T (+ 7 other),,protoype raidou,D4 1F,AC_ARD_THR_TG3,AUTO: ... 48624862T (+ 7 other),,phase 4 α,D4 1F,AC_MPP_SLIDE_SMR,
