file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_ARTS_BRA.BIN,0,string_pack,58,旋虎連環,Senko-Renkan,,,,
MES_ARTS_BRA.BIN,0,string_pack,59,前空翻跌,Zenku-Hontetsu,,,,
MES_ARTS_BRA.BIN,0,string_pack,60,ほう歩双飛,Hoho-Sohi,,,,
MES_ARTS_BRA.BIN,0,string_pack,61,地掃天旋蹴,Chiso-Tensen-Shu,,,,
MES_ARTS_BRA.BIN,0,string_pack,62,後掃腿,Kosotai,,,,
MES_ARTS_BRA.BIN,0,string_pack,63,仰飲酒挑腕,Gyoinshu-Chowan,,,,
MES_ARTS_BRA.BIN,0,string_pack,64,仰飲弾腿,Gyoin-Dantai,,,,
MES_ARTS_BRA.BIN,0,string_pack,65,鐵拐翔手,Tekkai-Shoshu,,,,
MES_ARTS_BRA.BIN,0,string_pack,66,鐵拐翔腿,Tekkai-Shotai,,,,
MES_ARTS_BRA.BIN,0,string_pack,67,独立歩,Dokuritsu-Ho,,,,
MES_ARTS_BRA.BIN,0,string_pack,68,提膝独立斟酒勢,Teishitsu-Dokuritsu-Shinshu,,,,
MES_ARTS_BRA.BIN,0,string_pack,69,撤歩仰飲酒勢,Teppo-Gyoinshu,,,,
MES_ARTS_BRA.BIN,0,string_pack,70,独立踊歩,Dokuritsu-Yoho,,,,
MES_ARTS_BRA.BIN,0,string_pack,71,仰飲倒弾,Gyoin-Todan,,,,
MES_ARTS_BRA.BIN,0,string_pack,72,仰飲打蹴,Gyoin-Dashu,,,,
MES_ARTS_BRA.BIN,0,string_pack,73,仰飲腿,Gyoin-Tai,,,,
MES_ARTS_BRA.BIN,0,string_pack,74,仰飲起脚,Gyoin-Kikyaku,,,,
MES_ARTS_BRA.BIN,0,string_pack,75,仰飲連撤歩,Gyoin-Ren-Teppo,,,,
MES_ARTS_BRA.BIN,0,string_pack,76,仰飲滑掃腿,Gyoin-Kasso-Tai,,,,
MES_ARTS_BRA.BIN,0,string_pack,77,仰飲挑腕,Gyoin-Chowan,,,,
MES_ARTS_BRA.BIN,0,string_pack,78,仰飲連風散打,Gyoin-Ren-Pusanda,,,,
MES_ARTS_BRA.BIN,0,string_pack,79,掃踢,Soteki,,,,
MES_ARTS_BRA.BIN,0,string_pack,80,独立歩～立ち,Stand,,,,
MES_ARTS_BRA.BIN,0,string_pack,81,後蹴月牙,Koshu-Getsuga,,,,
MES_ARTS_BRA.BIN,0,string_pack,82,連環腰撃,Renkan-Yogeki,,,,
MES_ARTS_BRA.BIN,0,string_pack,83,連環下掃手,Renkan-Kaso,,,,
MES_ARTS_BRA.BIN,0,string_pack,84,連撃・翻身弾腿,"Rengeki, Honshin-Dantai",,,,
MES_ARTS_BRA.BIN,0,string_pack,85,月牙・後蹴腿,"Getsuga, Koshutai",,,,
MES_ARTS_BRA.BIN,0,string_pack,86,連旋双撃,Rensen-Sogeki,,,,
MES_ARTS_BRA.BIN,0,string_pack,87,背勢双地旋,Haisei-Sochisen,,,,
MES_ARTS_BRA.BIN,0,string_pack,88,背勢翻身弾腿,Haisei-Honshin-Dantai,,,,
MES_ARTS_BRA.BIN,0,string_pack,89,後腿翻,Kotaihon,,,,
MES_ARTS_BRA.BIN,0,string_pack,90,後旋翻,Kosenhon,,,,
MES_ARTS_BRA.BIN,0,string_pack,91,前滾翻,Zenkon-Hon,,,,
MES_ARTS_BRA.BIN,0,string_pack,92,後滾翻・烏龍絞柱,"Kokon, Uron",,,,
MES_ARTS_BRA.BIN,0,string_pack,93,後滾翻・撲虎,"Kokon, Bokko",,,,
MES_ARTS_BRA.BIN,0,string_pack,94,後翻腿,Kohontai,,,,
MES_ARTS_BRA.BIN,0,string_pack,95,湘子吹笛,Shoshi-Suiteki,,,,
MES_ARTS_BRA.BIN,0,string_pack,96,背勢双拍,Haisei-Sohaku,,,,
MES_ARTS_BRA.BIN,0,string_pack,97,頭翻起身,Tohon-Kishin,,,,
MES_ARTS_BRA.BIN,0,string_pack,98,向前倒,Kozento,,,,
MES_ARTS_BRA.BIN,0,string_pack,99,向後倒,Kokoto,,,,
MES_ARTS_BRA.BIN,0,string_pack,100,前転,Zenten,,,,
MES_ARTS_BRA.BIN,0,string_pack,101,寝前転移,Shinzen-Ten-i,,,,
MES_ARTS_BRA.BIN,0,string_pack,102,後転,Koten,,,,
MES_ARTS_BRA.BIN,0,string_pack,103,寝後転移,Shinko-Ten-i,,,,
MES_ARTS_BRA.BIN,0,string_pack,104,横転,Oten,,,,
MES_ARTS_BRA.BIN,0,string_pack,105,伏身月牙,Fukushin-Getsuga,,,,
MES_ARTS_BRA.BIN,0,string_pack,106,伏身擺腿,Fukushin-Haitai,,,,
MES_ARTS_BRA.BIN,0,string_pack,107,前滾双踢,Zenkon-Soteki,,,,
MES_ARTS_BRA.BIN,0,string_pack,108,伏身軸転蹴,Fukushin-Jikuten-Shu,,,,
MES_ARTS_BRA.BIN,0,string_pack,109,伏身撲虎,Fukushin-Bokko,,,,
MES_ARTS_BRA.BIN,0,string_pack,110,鯉魚打延・前空翻跌,"Rigyo, Zenku",,,,
MES_ARTS_BRA.BIN,0,string_pack,111,伏身起打,Fukushin-Kida,,,,
MES_ARTS_BRA.BIN,0,string_pack,112,烏龍絞柱,Uron-Kochu,,,,
MES_ARTS_BRA.BIN,0,string_pack,113,伏身曹仙,Fukushin-Sosen,,,,
MES_ARTS_BRA.BIN,0,string_pack,114,伏身鉄仙,Fukushin-Tessen,,,,
MES_ARTS_BRA.BIN,0,string_pack,115,後滾双踢,Kokon-Soteki,,,,
MES_ARTS_BRA.BIN,0,string_pack,116,鯉魚延,Rigyoen,,,,
MES_ARTS_BRA.BIN,0,string_pack,117,金絞剪,Kinkosen,,,,
MES_ARTS_BRA.BIN,0,string_pack,118,酔隣背潰,Suirin-Haikai,,,,
MES_ARTS_BRA.BIN,0,string_pack,119,酔抱落転,Suida-Rakuten,,,,
MES_ARTS_BRA.BIN,0,string_pack,120,酔背潰裂,Suihai-Kairetsu,,,,
MES_ARTS_BRA.BIN,0,string_pack,121,鉄拐李,Tetsu-Kairi,,,,
MES_ARTS_BRA.BIN,0,string_pack,122,閃蝙入洞,Senhen-Nyudo,,,,
MES_ARTS_BRA.BIN,0,string_pack,123,旋子,Senshi,,,,
MES_ARTS_BRA.BIN,0,string_pack,124,華山落滝撃靠,Kazan-Rakuro,,,,
MES_ARTS_BRA.BIN,0,string_pack,125,転身操胯,Tenshin-Soko,,,,
MES_ARTS_BRA.BIN,0,string_pack,126,漢鐘離,Kan-Shori,,,,
MES_ARTS_BRA.BIN,0,string_pack,127,曹国舅,So-Kokukyu,,,,
MES_ARTS_BRA.BIN,0,string_pack,128,酔歩雲身翻背捕,Suiho-Unshin-Haiho,,,,
MES_ARTS_BRA.BIN,0,string_pack,129,破膝仰穿腿,Hashitsu-Gyosen,,,,
MES_ARTS_BRA.BIN,0,string_pack,130,藍采和,Ran-Saiwa,,,,
MES_ARTS_BRA.BIN,0,string_pack,131,韓湘子,Kan-Shoshi,,,,
MES_ARTS_BRA.BIN,0,string_pack,132,十字旋落踵,Juji-Senraku,,,,
MES_ARTS_BRA.BIN,0,string_pack,133,独背回投,Dokuhai-Kaito,,,,
MES_ARTS_BRA.BIN,0,string_pack,134,仰飲藍仙,Gyoin-Ransen,,,,
MES_ARTS_BRA.BIN,0,string_pack,135,滾剪腿,Konsentai,,,,
MES_ARTS_BRA.BIN,0,string_pack,136,酔仆絞剪腿,Suiboku-Kosentai,,,,
MES_ARTS_BRA.BIN,0,string_pack,137,伏身権仙,Fukushin-Kensen,,,,
MES_ARTS_BRA.BIN,0,string_pack,138,伏身韓仙,Fukushin-Kansen,,,,
MES_ARTS_BRA.BIN,0,string_pack,139,伏身張仙,Fukushin-Chosen,,,,
MES_ARTS_BRA.BIN,0,string_pack,140,妖姫頂肘,Yoki-Chochu,,,,
MES_ARTS_BRA.BIN,0,string_pack,141,抱頭頂膝,Hoto-Choshitsu,,,,
MES_ARTS_BRA.BIN,0,string_pack,142,酔夢破笛,Suimu-Hateki,,,,
MES_ARTS_BRA.BIN,0,string_pack,143,抱腿仰双脚,Hotai-Gyoso,,,,
MES_ARTS_BRA.BIN,0,string_pack,144,千里午鞍,Senri-Goan,,,,
MES_ARTS_BRA.BIN,0,string_pack,145,龍爪旋脚,Ryuso-Senkyaku,,,,
MES_ARTS_BRA.BIN,0,string_pack,146,流水落葉,Ryusui-Rakuyo,,,,
MES_ARTS_BRA.BIN,0,string_pack,147,流水落壁,Ryusui-Rakuheki,,,,
MES_ARTS_BRA.BIN,0,string_pack,148,摑足背輪勢,Akusoku-Hairin,,,,
MES_ARTS_BRA.BIN,0,string_pack,149,坐盤跌,Zaban-Tetsu,,,,
MES_ARTS_BRA.BIN,0,string_pack,150,前空翻,Zenku-Hon,,,,
MES_ARTS_BRA.BIN,0,string_pack,151,倒襲裏肘,Toshu-Richu,,,,
MES_ARTS_BRA.BIN,0,string_pack,152,転身避飲酒,Tenshin-Hiinshu,,,,
MES_ARTS_BRA.BIN,0,string_pack,153,背勢,Haisei,,,,
MES_ARTS_BRA.BIN,0,string_pack,154,背後歩,Back Dash,,,,
MES_ARTS_BRA.BIN,0,string_pack,155,壁掛空翻,Hekika-Kuhon,,,,
MES_ARTS_BRA.BIN,0,string_pack,156,空中翻,Kuchu-Hon,,,,
MES_ARTS_BRA.BIN,0,string_pack,157,退身翻,Taishin-Hon,,,,
MES_ARTS_BRA.BIN,0,string_pack,158,涅槃転身,Nehan-Tenshin,,,,
MES_ARTS_BRA.BIN,0,string_pack,159,アピール：酒勢梯子,Taunt 1,,,,
MES_ARTS_BRA.BIN,0,string_pack,160,アピール：仰身飲酒勢,Taunt 2,,,,
MES_ARTS_BRA.BIN,0,string_pack,161,アピール：笑傲江湖,Taunt 3,,,,
MES_ARTS_BRA.BIN,0,string_pack,162,アピール：盃勧相手,Taunt 4,,,,
