file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_CHARA_SELECT.BIN,0,string_pack,15,LEIFANG,LEIFANG,LEIFANG,LEIFANG,LEIFANG,LEIFANG
MES_CHARA_SELECT.BIN,0,string_pack,16,AYANE,AYANE,AYANE,AYANE,AYANE,AYANE
MES_CHARA_SELECT.BIN,0,string_pack,17,ELIOT,ELIOT,ELIOT,ELIOT,ELIOT,ELIOT
MES_CHARA_SELECT.BIN,0,string_pack,18,LISA,LISA,LISA,LISA,LISA,LISA
MES_CHARA_SELECT.BIN,0,string_pack,19,ALPHA-152,ALPHA-152,ALPHA-152,ALPHA-152,ALPHA-152,ALPHA-152
MES_CHARA_SELECT.BIN,0,string_pack,20,BRAD WONG,BRAD WONG,BRAD WONG,BRAD WONG,BRAD WONG,BRAD WONG
MES_CHARA_SELECT.BIN,0,string_pack,21,CHRISTIE,CHRISTIE,CHRISTIE,CHRISTIE,CHRISTIE,CHRISTIE
MES_CHARA_SELECT.BIN,0,string_pack,22,HITOMI,HITOMI,HITOMI,HITOMI,HITOMI,HITOMI
MES_CHARA_SELECT.BIN,0,string_pack,23,BAYMAN,BAYMAN,BAYMAN,BAYMAN,BAYMAN,BAYMAN
MES_CHARA_SELECT.BIN,0,string_pack,24,RIG,RIG,RIG,RIG,RIG,RIG
MES_CHARA_SELECT.BIN,0,string_pack,25,MILA,MILA,MILA,MILA,MILA,MILA
MES_CHARA_SELECT.BIN,0,string_pack,26,AKIRA,AKIRA,AKIRA,AKIRA,AKIRA,AKIRA
MES_CHARA_SELECT.BIN,0,string_pack,27,SARAH,SARAH,SARAH,SARAH,SARAH,SARAH
MES_CHARA_SELECT.BIN,0,string_pack,28,PAI,PAI,PAI,PAI,PAI,PAI
MES_CHARA_SELECT.BIN,0,string_pack,29,BOSS,BOSS,BOSS,BOSS,BOSS,BOSS
MES_CHARA_SELECT.BIN,0,string_pack,30,ATTACK,ATTACK,FRAPPE,ANGRIFF,COLPO,GOLPE
MES_CHARA_SELECT.BIN,0,string_pack,31,THROW,THROW,PROJECTION,WURF,PROIEZIONE,DERRIBO
MES_CHARA_SELECT.BIN,0,string_pack,32,HOLD,HOLD,PRISE,GRIFF,PRESA,LLAVE
MES_CHARA_SELECT.BIN,0,string_pack,33,POWER,POWER,PUISSANCE,KRAFT,POTENZA,POTENCIA
MES_CHARA_SELECT.BIN,0,string_pack,34,SPEED,SPEED,VITESSE,GESCHWIND.,VELOCITÀ,VELOCIDAD
MES_CHARA_SELECT.BIN,0,string_pack,35,TECHNIC,MOVES,COUPS,MOVES,MOSSE,MOVIMIENTOS
MES_CHARA_SELECT.BIN,0,string_pack,36,COMMAND1,COMMAND1,COMMAND1,COMMAND1,COMMAND1,COMMAND1
MES_CHARA_SELECT.BIN,0,string_pack,37,PP6P4,PP6P4,PP6P4,PP6P4,PP6P4,PP6P4
MES_CHARA_SELECT.BIN,0,string_pack,38,111,111,111,111,111,111
MES_CHARA_SELECT.BIN,0,string_pack,39,COMMAND2,COMMAND2,COMMAND2,COMMAND2,COMMAND2,COMMAND2
MES_CHARA_SELECT.BIN,0,string_pack,40,PP2KcP,PP2KcP,PP2KcP,PP2KcP,PP2KcP,PP2KcP
MES_CHARA_SELECT.BIN,0,string_pack,41,1132,1132,1132,1132,1132,1132
MES_CHARA_SELECT.BIN,0,string_pack,42,COMMAND3,COMMAND3,COMMAND3,COMMAND3,COMMAND3,COMMAND3
MES_CHARA_SELECT.BIN,0,string_pack,43,F+KKK,F+KKK,F+KKK,F+KKK,F+KKK,F+KKK
MES_CHARA_SELECT.BIN,0,string_pack,44,1111,1111,1111,1111,1111,1111
MES_CHARA_SELECT.BIN,0,string_pack,45,COMMAND4,COMMAND4,COMMAND4,COMMAND4,COMMAND4,COMMAND4
MES_CHARA_SELECT.BIN,0,string_pack,46,64F.LF,64F.LF,64F.LF,64F.LF,64F.LF,64F.LF
MES_CHARA_SELECT.BIN,0,string_pack,47,20,20,20,20,20,20
MES_CHARA_SELECT.BIN,0,string_pack,48,COMMAND5,COMMAND5,COMMAND5,COMMAND5,COMMAND5,COMMAND5
MES_CHARA_SELECT.BIN,0,string_pack,49,YN.RN.IN,YN.RN.IN,YN.RN.IN,YN.RN.IN,YN.RN.IN,YN.RN.IN
MES_CHARA_SELECT.BIN,0,string_pack,50,100,100,100,100,100,100
MES_CHARA_SELECT.BIN,0,string_pack,51,COSTUME,COSTUME,COSTUME,KOSTÜM,COSTUME,TRAJES
MES_CHARA_SELECT.BIN,0,string_pack,52,キャラクター選択を終了してもよろしいですか？,Exit character selection?,,,,
MES_CHARA_SELECT.BIN,0,string_pack,53,リーピングエルボー,Leaping Elbow,,,,
MES_CHARA_SELECT.BIN,0,string_pack,54,ファンキーパラダイス,Funky Paradise,,,,
MES_CHARA_SELECT.BIN,0,string_pack,55,ショートレンジラリアット,Short Range Lariat,,,,
MES_CHARA_SELECT.BIN,0,string_pack,56,ウルトラティナスペシャル,Ultra Tina Special,,,,
MES_CHARA_SELECT.BIN,0,string_pack,57,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,58,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,59,地龍爪,Chiryuso,,,,
MES_CHARA_SELECT.BIN,0,string_pack,60,月旋轟龍波,Gessen-Goryu-Ha,,,,
MES_CHARA_SELECT.BIN,0,string_pack,61,天神掌,Tenshin-Sho,,,,
MES_CHARA_SELECT.BIN,0,string_pack,62,桜花爛漫（仮）,Oka Ranman,,,,
MES_CHARA_SELECT.BIN,0,string_pack,63,搨把,Toha,,,,
MES_CHARA_SELECT.BIN,0,string_pack,64,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,65,弓歩撩陰掌,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,66,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,67,モンゴリアンチョップ,Mongolian Chop,,,,
MES_CHARA_SELECT.BIN,0,string_pack,68,バッファローランページ,Buffalo Rampage,,,,
MES_CHARA_SELECT.BIN,0,string_pack,69,雲抄手,Unshoshu,,,,
MES_CHARA_SELECT.BIN,0,string_pack,70,迎門五虎大錘靠,Geimon-Goko-Daisuiko,,,,
MES_CHARA_SELECT.BIN,0,string_pack,71,重ね当て,Kasane-Ate,,,,
MES_CHARA_SELECT.BIN,0,string_pack,72,霧幻裂風陣,Mugen-Reppu-Jin,,,,
MES_CHARA_SELECT.BIN,0,string_pack,73,白鶴驚狩,Hakkaku-Kyoshu,,,,
MES_CHARA_SELECT.BIN,0,string_pack,74,大纏托肘当頭砲,Daiten-Takuchu-Toto-Ho,,,,
MES_CHARA_SELECT.BIN,0,string_pack,75,双昇破,Soshoha,,,,
MES_CHARA_SELECT.BIN,0,string_pack,76,双蝶螺旋襲,Socho-Rasenshu,,,,
MES_CHARA_SELECT.BIN,0,string_pack,77,虎撲,Koboku,,,,
MES_CHARA_SELECT.BIN,0,string_pack,78,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,79,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,80,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,81,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,82,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,83,旋風跟,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,84,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,85,双蛇取眼,Soja-Shugan,,,,
MES_CHARA_SELECT.BIN,0,string_pack,86,毒蛇連牙襲,Dokuja-Rengashu,,,,
MES_CHARA_SELECT.BIN,0,string_pack,87,双手突き,Morote-Zuki,,,,
MES_CHARA_SELECT.BIN,0,string_pack,88,猛焔,Moen,,,,
MES_CHARA_SELECT.BIN,0,string_pack,89,パームアロー,Palm Arrow,,,,
MES_CHARA_SELECT.BIN,0,string_pack,90,ロシアングレネードショット,Russian Grenade Shot,,,,
MES_CHARA_SELECT.BIN,0,string_pack,91,トラ・ネリョチャギ（仮）,Tora-Neryochagi (temp),,,,
MES_CHARA_SELECT.BIN,0,string_pack,92,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,93,左ショートフック（仮）,Left Short Hook (temp),,,,
MES_CHARA_SELECT.BIN,0,string_pack,94,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,95,穿山靠,Senzankou,,,,
MES_CHARA_SELECT.BIN,0,string_pack,96,修羅覇王靠華山,Shura Ha'ou Koukazan,,,,
MES_CHARA_SELECT.BIN,0,string_pack,97,メロウヒールキック,Mellow Heel Kick,,,,
MES_CHARA_SELECT.BIN,0,string_pack,98,ガトリングキックコンビネーション,Gatling Kick Combination,,,,
MES_CHARA_SELECT.BIN,0,string_pack,99,（技名未定）,(TBD),,,,
MES_CHARA_SELECT.BIN,0,string_pack,100,（技名未定）,(TBD),,,,
