file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_ARTS_RYU.BIN,0,string_pack,32,破幻降龍脚,Hagen-Koryu-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,33,日輪脚,Nichirin-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,34,天輪脚,Tenrin-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,35,裏影大鳳打,Riei-Daihoda,,,,
MES_ARTS_RYU.BIN,0,string_pack,36,裏影隠形印,Riei-Ongyo,,,,
MES_ARTS_RYU.BIN,0,string_pack,37,千歳飛膝,Chitose-Hishitsu,,,,
MES_ARTS_RYU.BIN,0,string_pack,38,地滑り,Jisuberi,,,,
MES_ARTS_RYU.BIN,0,string_pack,39,舞錐,Maikiri,,,,
MES_ARTS_RYU.BIN,0,string_pack,40,昇竜天打,Shoryu-Tenda,,,,
MES_ARTS_RYU.BIN,0,string_pack,41,昇竜天砲脚,Shoryu-Tenho,,,,
MES_ARTS_RYU.BIN,0,string_pack,42,蒼空連�,Soku-Rento,,,,
MES_ARTS_RYU.BIN,0,string_pack,43,天魔鳴動破,Tenma-Meido-Ha,,,,
MES_ARTS_RYU.BIN,0,string_pack,44,天魔隠形印,Tenma-Ongyo,,,,
MES_ARTS_RYU.BIN,0,string_pack,45,我王掌,Gao-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,46,翔鶴連翔斬,Shokaku-Rensho,,,,
MES_ARTS_RYU.BIN,0,string_pack,47,瑞鶴連翔斬,Zuikaku-Rensho,,,,
MES_ARTS_RYU.BIN,0,string_pack,48,瑞鶴翔斬,Zuikaku-Shozan,,,,
MES_ARTS_RYU.BIN,0,string_pack,49,裂空落震牙,Rekku-Rakushin-Ga,,,,
MES_ARTS_RYU.BIN,0,string_pack,50,鬼哭神啼脚,Kikoku-Shintei-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,51,隼鷹蹴,Junyo-Shu,,,,
MES_ARTS_RYU.BIN,0,string_pack,52,斬魔蹴り,Zanma-Geri,,,,
MES_ARTS_RYU.BIN,0,string_pack,53,地掃昇竜斬,Chiso-Shoryu,,,,
MES_ARTS_RYU.BIN,0,string_pack,54,地掃天砲脚,Chiso-Tenho,,,,
MES_ARTS_RYU.BIN,0,string_pack,55,風花,Kazabana,,,,
MES_ARTS_RYU.BIN,0,string_pack,56,風裂,Furetsu,,,,
MES_ARTS_RYU.BIN,0,string_pack,57,飛鷹翔拳,Hiyo-Shoken,,,,
MES_ARTS_RYU.BIN,0,string_pack,58,飛鷹翔脚,Hiyo-Shokyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,59,落震牙,Rakushin-Ga,,,,
MES_ARTS_RYU.BIN,0,string_pack,60,大鷹起上頭突,Taiyo-Kijo-Tototsu,,,,
MES_ARTS_RYU.BIN,0,string_pack,61,海鷹起上頭突,Kaiyo-Kijo-Tototsu,,,,
MES_ARTS_RYU.BIN,0,string_pack,62,隠形印,Ongyoin,,,,
MES_ARTS_RYU.BIN,0,string_pack,63,不動空蝉（背）,Fudo-Utsusemi (Behind),,,,
MES_ARTS_RYU.BIN,0,string_pack,64,不動空蝉（右）,Fudo-Utsusemi (Right),,,,
MES_ARTS_RYU.BIN,0,string_pack,65,不動空蝉（左）,Fudo-Utsusemi (Left),,,,
MES_ARTS_RYU.BIN,0,string_pack,66,不動突肘,Fudo-Tocchu,,,,
MES_ARTS_RYU.BIN,0,string_pack,67,不動隠形印,Fudo-Ongyo,,,,
MES_ARTS_RYU.BIN,0,string_pack,68,不動地滑脚,Fudo-Chikatsu-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,69,不動雲龍斬,Fudo-Unryu,,,,
MES_ARTS_RYU.BIN,0,string_pack,70,不動龍驤脚,Fudo-Ryujo,,,,
MES_ARTS_RYU.BIN,0,string_pack,71,不動加賀繍,Fudo-Kaganui,,,,
MES_ARTS_RYU.BIN,0,string_pack,72,不動信濃梓,Fudo-Shinano-Azusa,,,,
MES_ARTS_RYU.BIN,0,string_pack,73,不動翔鶴掌,Fudo-Shokaku-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,74,不動解呪,Fudo-Kaiju,,,,
MES_ARTS_RYU.BIN,0,string_pack,75,十字絡み,Juji-Garami,,,,
MES_ARTS_RYU.BIN,0,string_pack,76,櫓崩し,Yagura-Kuzushi,,,,
MES_ARTS_RYU.BIN,0,string_pack,77,亢竜落とし,Koryu-Otoshi,,,,
MES_ARTS_RYU.BIN,0,string_pack,78,首切り投げ,Kubikiri-Nage,,,,
MES_ARTS_RYU.BIN,0,string_pack,79,不動斬首,Fudo-Zanshu,,,,
MES_ARTS_RYU.BIN,0,string_pack,80,摺付け斬首,Suritsuke-Zanshu,,,,
MES_ARTS_RYU.BIN,0,string_pack,81,鐘楼打ち,Shoro-Uchi,,,,
MES_ARTS_RYU.BIN,0,string_pack,82,幻影,Gen-Ei,,,,
MES_ARTS_RYU.BIN,0,string_pack,83,山嵐,Yama-Arashi,,,,
MES_ARTS_RYU.BIN,0,string_pack,84,隼蹴り,Hayabusa-Geri,,,,
MES_ARTS_RYU.BIN,0,string_pack,85,四方投げ,Shiho-Nage,,,,
MES_ARTS_RYU.BIN,0,string_pack,86,兜狩り,Kabuto-Gari,,,,
MES_ARTS_RYU.BIN,0,string_pack,87,落雷衝,Rakurai-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,88,飯綱落とし,Izuna-Otoshi,,,,
MES_ARTS_RYU.BIN,0,string_pack,89,烈震飯綱,Resshin-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,90,裏投げ,Ura-Nage,,,,
MES_ARTS_RYU.BIN,0,string_pack,91,神立落とし,Kandachi-Otoshi,,,,
MES_ARTS_RYU.BIN,0,string_pack,92,微塵背落,Mijin-Hairaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,93,神立天落,Kandachi-Tenraku,,,,
MES_ARTS_RYU.BIN,0,string_pack,94,落龍衝,Rakuryu-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,95,跳ね絡操,Hane-Karakuri,,,,
MES_ARTS_RYU.BIN,0,string_pack,96,斬首閃,Zanshu-Sen,,,,
MES_ARTS_RYU.BIN,0,string_pack,97,滝壺渡り,Takitsubo-Watari,,,,
MES_ARTS_RYU.BIN,0,string_pack,98,祥鳳飯綱,Shoho-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,99,瑞鳳飯綱,Zuiho-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,100,閃光飯綱,Senko-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,101,烈震飯綱,Resshin-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,102,影灯籠,Kage-Toro,,,,
MES_ARTS_RYU.BIN,0,string_pack,103,裂光飯綱,Rekko-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,104,烈震飯綱,Resshin-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,105,大蛇刈り,Orochi-Gari,,,,
MES_ARTS_RYU.BIN,0,string_pack,106,妖光飯綱,Yoko-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,107,烈震飯綱,Resshin-Izuna,,,,
MES_ARTS_RYU.BIN,0,string_pack,108,弧剣斬り,Koken-Giri,,,,
MES_ARTS_RYU.BIN,0,string_pack,109,牙砕,Gasai,,,,
MES_ARTS_RYU.BIN,0,string_pack,110,背天落,Hai-Tenraku,,,,
MES_ARTS_RYU.BIN,0,string_pack,111,奈落突き,Naraku-Zuki,,,,
MES_ARTS_RYU.BIN,0,string_pack,112,裏風,Urakaze,,,,
MES_ARTS_RYU.BIN,0,string_pack,113,風門,Fumon,,,,
MES_ARTS_RYU.BIN,0,string_pack,114,風形印,Fugyoin,,,,
MES_ARTS_RYU.BIN,0,string_pack,115,飛鳥返し,Asuka-Gaeshi,,,,
MES_ARTS_RYU.BIN,0,string_pack,116,アピール「邪魔立て無用」,Taunt 1,,,,
MES_ARTS_RYU.BIN,0,string_pack,117,アピール：隠形印 ”忍”,Taunt 2,,,,
MES_ARTS_RYU.BIN,0,string_pack,118,連弾突肘,Rendan-Tocchu,,,,
MES_ARTS_RYU.BIN,0,string_pack,119,連弾撃砕掌,Rendan-Gekisai-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,120,連弾瀑布蹴,Rendan-Bakufu-Shu,,,,
MES_ARTS_RYU.BIN,0,string_pack,121,霹靂掌,Hekireki-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,122,撃砕掌,Gekisai-Sho,,,,
MES_ARTS_RYU.BIN,0,string_pack,123,昇龍旋空脚,Shoryu-Senku-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,124,虎牙双弾,Toraga-Sodan,,,,
MES_ARTS_RYU.BIN,0,string_pack,125,地龍爪,Chiryuso,,,,
MES_ARTS_RYU.BIN,0,string_pack,126,地掃脚,Chiso-Kyaku,,,,
MES_ARTS_RYU.BIN,0,string_pack,127,アピール：礼,Appeal: Rei,,,,
MES_ARTS_RYU.BIN,0,string_pack,128,滅却・双龍,Mekkyaku: Soryu,,,,
MES_ARTS_RYU.BIN,0,string_pack,129,滅却・降龍,Mekkyaku: Koryu,,,,
MES_ARTS_RYU.BIN,0,string_pack,130,滅却・龍爪,Mekkyaku: Ryuso,,,,
MES_ARTS_RYU.BIN,0,string_pack,131,不動龍牙膝,Fudo-Ryugashitsu,,,,
MES_ARTS_RYU.BIN,0,string_pack,132,滅却・昇龍,Mekkyaku: Shoryu,,,,
MES_ARTS_RYU.BIN,0,string_pack,133,連弾突肘～隠形印,"Rendan-Tocchu, Ongyoin",,,,
MES_ARTS_RYU.BIN,0,string_pack,134,月旋刃,Gessenjin,,,,
MES_ARTS_RYU.BIN,0,string_pack,135,月旋轟龍波,Gessen-Goryu-Ha,,,,
MES_ARTS_RYU.BIN,0,string_pack,136,不動飯綱,Fudo-Izuna,,,,
